model,group,case,xlink_regime,run_dir,run_path,n_frames_used,threshold_vz_abs,mean_vz_abs,peak_vz_abs,time_to_peak_min,auc_vz_abs,active_transport_fraction,onset_time_min,net_z_displacement,abs_net_z_displacement,early_mean_vz_abs,mid_mean_vz_abs,late_mean_vz_abs
fixed_global,total480,c60_m8,1:4,r0016,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0016,400,0.009560635356359143,0.002905897030798497,0.012935015824219409,7.466666666666667,2.3122555081755394,0.015,nan,0.5413647339703588,0.5413647339703588,0.0029473227562424216,0.003151387363361129,0.0025871702276517665
fixed_global,total480,c60_m8,1:4,r0019,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0019,400,0.009560635356359143,0.0029666826208877895,0.013515862799119364,9.533333333333333,2.3701177909251077,0.0275,nan,0.7135847107438006,0.7135847107438006,0.0034132224430249163,0.0023255657524928574,0.003295150494360474
fixed_global,total480,c60_m8,1:4,r0022,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0022,400,0.009560635356359143,0.003191963070031145,0.021066103587351614,11.133333333333333,2.5376704957021783,0.0475,nan,0.3487525987525991,0.3487525987525991,0.0033471353622543496,0.002800522413216601,0.0034992195261198487
fixed_global,total480,c60_m8,1:4,r0025,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0025,400,0.009560635356359143,0.002596521833256813,0.015645689624203984,13.333333333333334,2.058540675241658,0.0075,nan,0.695909464188597,0.695909464188597,0.00270029454148449,0.0026292218937173572,0.002464812204644788
fixed_global,total480,c60_m8,1:4,r0028,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0028,400,0.009560635356359143,0.002936984502199256,0.012026535044391662,7.666666666666667,2.3452958940550057,0.015,nan,0.54863443581696,0.54863443581696,0.003117995182554086,0.0028896162452874646,0.0028267934149820324
fixed_global,total480,c60_m8,1:8,r0002,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0002,400,0.009853449874497095,0.002413936613417029,0.010144153764015007,3.566666666666667,1.924741743766145,0.0025,nan,0.4962874929839699,0.4962874929839699,0.002356247324708866,0.002418877476347124,0.002460683910491511
fixed_global,total480,c60_m8,1:8,r0005,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0005,400,0.009853449874497095,0.002768163700529809,0.010492794212486167,7.4,2.203063070515591,0.0025,nan,0.8590723751274207,0.8590723751274207,0.003329376987542449,0.002550379568063596,0.002507730408281166
fixed_global,total480,c60_m8,1:8,r0008,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0008,400,0.009853449874497095,0.002932867339673465,0.014022382753845486,8.766666666666667,2.342433861445412,0.0175,nan,0.3095728255275344,0.3095728255275344,0.0028276255140616768,0.002827632684721772,0.0031489663892197007
fixed_global,total480,c60_m8,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0011,400,0.009853449874497095,0.0027542085523969873,0.015326566096101057,5.733333333333333,2.1966536303171607,0.01,nan,0.569011815252417,0.569011815252417,0.003125511546012071,0.0027270593260554344,0.002448004947137736
fixed_global,total480,c60_m8,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0014,400,0.009853449874497095,0.00272681878529774,0.011916170108138356,8.933333333333334,2.1749565572901792,0.0125,nan,0.5711009174311921,0.5711009174311921,0.002547884028389929,0.0027205009554290304,0.0028965967284453405
fixed_global,total480,c60_m8,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0017,400,0.009853449874497095,0.0024338279906222543,0.009837209796701253,0.5666666666666667,1.936053687940712,0.0,nan,0.506144393241167,0.506144393241167,0.002798835185420614,0.002337832542011106,0.002212175022001396
fixed_global,total480,c60_m8,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0020,400,0.009853449874497095,0.0030954156638004914,0.01208847736625529,10.633333333333333,2.4594719240074436,0.025,nan,0.78315121391764,0.78315121391764,0.0027953603952038937,0.0029551509388159257,0.0035285934173171335
fixed_global,total480,c60_m8,1:8,r0023,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0023,400,0.009853449874497095,0.002538234572326105,0.01615142346583974,4.2,2.0207205063060187,0.0125,nan,0.8369791237439783,0.8369791237439783,0.003185332798145014,0.002411444290659354,0.002095592231696809
fixed_global,total480,c60_m8,1:8,r0026,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0026,400,0.009853449874497095,0.0026681039359397253,0.013718023048578831,1.7333333333333334,2.126003138064095,0.01,nan,0.4667721518987346,0.4667721518987346,0.002888442153580039,0.0025341119625026474,0.0026213752956066295
fixed_global,total480,c60_m8,1:8,r0029,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0029,400,0.009853449874497095,0.0030991330606244196,0.013788659793814509,11.1,2.468610572210876,0.0225,nan,1.3858247422680396,1.3858247422680396,0.003318586172229947,0.0027911367722705215,0.0032524500298765327
fixed_global,total480,c60_m8,1:16,r0003,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0003,400,0.009608760109627612,0.0021400258052506668,0.010926573908062148,1.2333333333333334,1.7012191415552054,0.0025,nan,0.4945830682497325,0.4945830682497325,0.0022580612769932356,0.002255539584290261,0.0019005350572101705
fixed_global,total480,c60_m8,1:16,r0006,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0006,400,0.009608760109627612,0.0022787189068624197,0.014261415995137555,8.866666666666667,1.8158616083578907,0.0125,nan,0.40867147870853504,0.40867147870853504,0.0021411635080348114,0.00257832967919388,0.00206060804129575
fixed_global,total480,c60_m8,1:16,r0009,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0009,400,0.009608760109627612,0.002214288841815345,0.012648425400103191,2.3333333333333335,1.7647195973902043,0.005,nan,0.572332716094157,0.572332716094157,0.0026344092880323236,0.002102068269987892,0.0019611495492527302
fixed_global,total480,c60_m8,1:16,r0012,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0012,400,0.009608760109627612,0.0025552265723102685,0.011109841191883504,1.5333333333333334,2.0416276316990833,0.005,nan,0.522216547497447,0.522216547497447,0.002730434306673975,0.002447091424675411,0.00251988727273735
fixed_global,total480,c60_m8,1:16,r0015,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0015,400,0.009608760109627612,0.0022698480612550983,0.013718877263578233,6.633333333333334,1.8106436591090467,0.005,nan,0.3484042553191482,0.3484042553191482,0.0022619898761685325,0.002387695470544801,0.002142046630963846
fixed_global,total480,c60_m8,1:16,r0018,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0018,400,0.009608760109627612,0.0026925866773271113,0.01747936016511861,2.033333333333333,2.1461915473724287,0.0125,1.9666666666666666,0.526358678134188,0.526358678134188,0.0029739282822913967,0.002486249418565205,0.0026732808591861633
fixed_global,total480,c60_m8,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0021,400,0.009608760109627612,0.002563494811122708,0.0130936988996979,9.933333333333334,2.050007205365043,0.015,nan,0.26813880126182876,0.26813880126182876,0.0018969932214750835,0.002606843427078764,0.003119307000242241
fixed_global,total480,c60_m8,1:16,r0024,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0024,400,0.009608760109627612,0.002937528347242378,0.021606121253298693,9.966666666666667,2.339357995254219,0.0325,9.8,1.4687499999999996,1.4687499999999996,0.0022870997891707955,0.002707064140196025,0.0037922659767650586
fixed_global,total480,c60_m8,1:16,r0027,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0027,400,0.009608760109627612,0.002295389463403297,0.009229098805645652,8.366666666666667,1.8272109770510112,0.0,nan,0.0029842647856748172,0.0029842647856748172,0.0023144071269639234,0.0023340376117656,0.002233860270899023
fixed_global,total480,c60_m8,1:16,r0030,/home/thekaka/project/cytosim/clu_fixed_global/total480/c60_m8/r0030,400,0.009608760109627612,0.0029709153333177807,0.022994379151763084,2.6666666666666665,2.3646568524090785,0.035,2.533333333333333,1.348102620666582,1.348102620666582,0.003735734010867917,0.002941409773401143,0.0023099413742264014
fixed_global,total480,c80_m6,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0001,400,0.009560635356359143,0.0028404772249463984,0.016932757957526058,1.0666666666666667,2.257655778369368,0.0225,nan,0.5126458229114549,0.5126458229114549,0.003374394189651321,0.0027650695241987024,0.002441813380001883
fixed_global,total480,c80_m6,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0004,400,0.009560635356359143,0.0030464605019250857,0.014441902815134869,0.43333333333333335,2.430293401540068,0.02,nan,1.1912500000000006,1.1912500000000006,0.003586250792451767,0.0030347106027154252,0.0025695707332897715
fixed_global,total480,c80_m6,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0007,400,0.009560635356359143,0.0026239314252463892,0.012285188909218325,2.2666666666666666,2.0944185178159165,0.0125,nan,0.5631067961165059,0.5631067961165059,0.002591970499849171,0.0028882213626776508,0.002350342566525624
fixed_global,total480,c80_m6,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0010,400,0.009560635356359143,0.003003491704167642,0.013672306785894331,4.033333333333333,2.3949914635568472,0.0225,nan,0.6435936991427036,0.6435936991427036,0.003488625804995452,0.002947871454979291,0.0026264846765320948
fixed_global,total480,c80_m6,1:4,r0013,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0013,400,0.009560635356359143,0.0030757627984652138,0.014867121696195251,10.8,2.4520081908574127,0.02,nan,0.7655502392344504,0.7655502392344504,0.003748194081432835,0.002804502211135697,0.002775532000192546
fixed_global,total480,c80_m6,1:4,r0016,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0016,400,0.009560635356359143,0.0025342531720515126,0.012623673994397788,0.03333333333333333,2.014264195607697,0.005,nan,0.2237727340427733,0.2237727340427733,0.00255559896573133,0.002541186782643824,0.0025069234694809405
fixed_global,total480,c80_m6,1:4,r0019,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0019,400,0.009560635356359143,0.002934794840130168,0.015540185537862738,13.333333333333334,2.3273724810000513,0.0275,nan,0.8743648118069717,0.8743648118069717,0.0026858677172748725,0.0028845592414993033,0.0032184411562707006
fixed_global,total480,c80_m6,1:4,r0022,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0022,400,0.009560635356359143,0.0034738313160251003,0.016673007630799264,1.9333333333333333,2.758710169974176,0.0375,nan,0.8676328426148845,0.8676328426148845,0.0038874641646432654,0.003396958319912362,0.0031861110139743305
fixed_global,total480,c80_m6,1:4,r0025,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0025,400,0.009560635356359143,0.002737273912893296,0.013868629069487215,3.6666666666666665,2.178247653942069,0.0175,nan,1.1439849485871318,1.1439849485871318,0.003299089975908261,0.0026086542644003885,0.0023741963233906657
fixed_global,total480,c80_m6,1:4,r0028,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0028,400,0.009560635356359143,0.002874648119438693,0.01542634660050285,6.433333333333334,2.2955583291442974,0.02,nan,0.5865834633385335,0.5865834633385335,0.0025554046559141405,0.0031618041612284523,0.0028358432789116535
fixed_global,total480,c80_m6,1:8,r0002,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0002,400,0.009853449874497095,0.0026185551698956946,0.011542937748658777,11.133333333333333,2.0838198520618274,0.0125,nan,0.5992189857158856,0.5992189857158856,0.0027454550339656774,0.002472462664694939,0.002670561215359705
fixed_global,total480,c80_m6,1:8,r0005,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0005,400,0.009853449874497095,0.002854711659999101,0.01203703703703668,3.533333333333333,2.2765169125403446,0.0075,nan,1.183146806226516,1.183146806226516,0.0030089060831015348,0.0028744303368834607,0.0026920632792216707
fixed_global,total480,c80_m6,1:8,r0008,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0008,400,0.009853449874497095,0.0027339270509273094,0.011470801520700652,13.333333333333334,2.1704132156669926,0.0025,nan,0.8328075709779174,0.8328075709779174,0.0024941475184406545,0.002623419962724459,0.0030782768799069997
fixed_global,total480,c80_m6,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0011,400,0.009853449874497095,0.002859130502717167,0.014265609007164642,6.066666666666666,2.2774129850902867,0.0275,6.0,0.9763788853827484,0.9763788853827484,0.0029569701302648555,0.0027745006482860035,0.0028671576972705997
fixed_global,total480,c80_m6,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0014,400,0.009853449874497095,0.002411571389371743,0.010230390708145243,4.5,1.9237950549634686,0.005,nan,0.6918468709735013,0.6918468709735013,0.002696445375385629,0.002496339864244958,0.0020557295911531586
fixed_global,total480,c80_m6,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0017,400,0.009853449874497095,0.002426482011992819,0.012018113513135475,1.2333333333333334,1.932296993496951,0.0025,nan,0.5964083281752037,0.5964083281752037,0.0024255384039549347,0.002413846919083327,0.0024418068462900085
fixed_global,total480,c80_m6,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0020,400,0.009853449874497095,0.0025637737033719567,0.012629533678756528,2.7,2.047203191955388,0.0075,nan,1.0062176165803118,1.0062176165803118,0.0029352159959773233,0.0025648563257979116,0.0022251170149449936
fixed_global,total480,c80_m6,1:8,r0023,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0023,400,0.009853449874497095,0.002841153345223149,0.013317710997066447,4.333333333333333,2.2596443508167168,0.025,1.8333333333333333,1.0196769107452728,1.0196769107452728,0.0031294691199877755,0.002865053542741412,0.002551881537400782
fixed_global,total480,c80_m6,1:8,r0026,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0026,400,0.009853449874497095,0.002398261740706111,0.016993111090684687,13.333333333333334,1.9001011299590527,0.005,nan,0.6376262626262625,0.6376262626262625,0.0026989947522154845,0.0021817395136395613,0.002373003005518073
fixed_global,total480,c80_m6,1:8,r0029,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0029,400,0.009853449874497095,0.0029696708510344922,0.014134966128191706,3.3333333333333335,2.364939754798886,0.0275,nan,0.8195283684735397,0.8195283684735397,0.0033700073886272263,0.0030578779430173496,0.0025050058756836214
fixed_global,total480,c80_m6,1:16,r0003,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0003,400,0.009608760109627612,0.0023099812279119567,0.008169934640523013,11.733333333333333,1.842393891783385,0.0,nan,0.5114316820903644,0.5114316820903644,0.001999049946953603,0.002490677430729117,0.0023855262050987507
fixed_global,total480,c80_m6,1:16,r0006,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0006,400,0.009608760109627612,0.002224518095893596,0.012147335423197597,3.7333333333333334,1.7713856365894851,0.0075,nan,0.3594566353187043,0.3594566353187043,0.0024475208594302972,0.0019758506710306377,0.0023066767590124992
fixed_global,total480,c80_m6,1:16,r0009,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0009,400,0.009608760109627612,0.0026268974332490404,0.014923402007395503,0.23333333333333334,2.093368834872374,0.015,0.2,0.3384297216070341,0.3384297216070341,0.0030031458867226988,0.002657117496399246,0.002250511361219297
fixed_global,total480,c80_m6,1:16,r0012,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0012,400,0.009608760109627612,0.002339995632384596,0.010497127664366016,1.9666666666666666,1.8611609967692953,0.005,nan,0.6352480417754571,0.6352480417754571,0.0026354439570737734,0.0023211798554126344,0.0020931560591615594
fixed_global,total480,c80_m6,1:16,r0015,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0015,400,0.009608760109627612,0.0023554877785801846,0.00837532773347438,4.8,1.8757785318411835,0.0,nan,0.5678496868476,0.5678496868476,0.00244162125459483,0.002401276404752213,0.0022248146673470017
fixed_global,total480,c80_m6,1:16,r0018,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0018,400,0.009608760109627612,0.00220511143856616,0.009079283887468037,8.766666666666667,1.7571837800089378,0.0,nan,0.5723785166240406,0.5723785166240406,0.002088949357762879,0.0022526949767936373,0.002256147750638441
fixed_global,total480,c80_m6,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global/total480/c80_m6/r0021,400,0.009608760109627612,0.0024799375834049704,0.009549987738085408,9.466666666666667,1.9749314990847184,0.0,nan,0.542175066312997,0.542175066312997,0.002418308071701166,0.002281094366257995,0.002763604716724047
